km_age,mark,model,power,segment,state,transmission,year,engine_type,region,body_type,color,drive_type,drive_type_imputed,wheell_type,condition,owners_count,price
82000,36,444,150,1,1,0,2018,2,64,1,12,3,0,0,0,1,1699807
165000,6,505,184,2,1,0,2014,2,64,1,1,3,0,0,0,1,1550000
0,49,357,227,1,0,0,2020,2,64,1,10,1,1,0,1,0,2660000
112313,74,516,203,2,1,2,2011,2,64,1,6,2,0,0,0,3,865000
119000,67,450,112,1,1,1,2013,2,64,19,14,3,0,0,0,2,558000
132000,36,407,123,1,1,0,2012,2,64,13,14,2,0,0,0,3,499000
101000,51,526,141,1,1,1,2012,2,64,1,1,3,0,0,0,2,995000
113000,70,251,273,1,1,0,2010,2,64,1,11,3,0,0,0,3,1229000
0,63,350,150,1,0,2,2020,2,64,8,10,1,1,0,1,0,1761600
87000,30,421,197,1,1,0,2013,0,64,1,14,3,0,0,0,1,1249000
0,44,96,150,2,0,2,2020,2,64,19,11,1,1,0,1,0,2819800
105465,6,507,218,2,1,0,2017,0,64,1,14,3,0,0,0,1,3200000
0,38,349,238,2,0,0,2020,2,64,1,14,1,1,0,1,0,3304296
133287,20,286,182,1,1,0,2015,2,64,1,1,3,0,0,0,1,965000
177866,57,420,75,0,1,1,2013,2,64,19,14,2,0,0,0,1,335000
83000,51,386,130,1,1,3,2016,0,64,1,10,2,0,0,0,1,1199000
56457,72,11,75,0,1,1,2006,2,64,13,9,0,0,0,0,3,130000
218114,28,152,150,1,1,0,2006,2,64,1,14,3,0,0,0,3,628000
57916,30,438,123,0,1,0,2016,2,64,13,10,2,0,0,0,1,750000
141000,73,363,152,1,1,2,2013,2,64,13,6,2,0,0,0,2,725000
160000,49,361,163,1,1,0,2008,0,64,1,10,3,0,0,0,1,835000
237948,51,526,169,1,1,3,2011,2,64,1,14,3,0,0,0,1,880000
38000,38,412,238,2,1,0,2018,2,64,1,7,3,0,0,0,1,3380000
164106,51,276,117,1,1,3,2011,2,64,1,1,2,0,0,0,1,599000
55411,44,245,544,2,1,0,2013,2,64,1,14,3,0,0,0,3,4647000
0,49,361,181,1,0,1,2020,0,64,1,12,1,1,0,1,0,2644000
148904,65,74,175,1,1,1,2011,0,64,1,14,3,0,0,0,1,570000
132436,63,528,105,1,1,2,2013,2,64,1,1,2,0,0,0,2,615000
84244,30,259,170,1,1,0,2015,0,64,10,11,0,0,0,0,1,1417000
29843,43,158,231,1,1,0,2017,2,64,1,11,3,0,0,0,1,2645000
0,49,357,146,1,0,3,2020,2,64,1,1,1,1,0,1,0,1858675
31022,30,421,200,1,1,0,2019,0,65,1,14,3,0,0,0,1,3239000
113000,51,461,182,1,1,3,2010,2,64,13,14,2,0,0,0,3,599000
131399,6,40,184,2,1,0,2013,0,64,5,6,0,0,0,0,1,1405000
80106,51,276,117,1,1,3,2011,2,64,1,14,2,0,0,0,1,655000
157190,30,214,82,0,1,1,2004,2,64,19,14,2,0,0,0,3,235000
18852,74,516,249,2,1,0,2019,2,64,1,14,3,0,0,0,1,3300000
0,49,357,146,1,0,3,2020,2,64,1,12,1,1,0,1,0,1852500
122000,36,407,107,1,1,1,2017,2,64,13,1,2,0,0,0,1,649807
126000,73,100,102,1,1,0,2003,2,64,13,0,2,0,0,0,3,345000
81239,51,276,117,1,1,3,2012,2,58,1,1,2,0,0,0,1,689000
199000,66,266,100,1,1,0,2005,2,64,16,1,3,0,1,0,2,255000
150000,57,420,82,0,1,1,2016,2,64,19,1,2,0,0,0,2,489800
128000,43,49,147,1,1,0,2008,2,64,13,1,2,0,0,0,3,559000
46524,73,363,180,1,1,2,2016,2,64,13,1,2,0,0,0,1,1679000
15539,49,357,146,1,1,3,2019,2,64,1,12,3,0,0,0,1,1779000
0,49,357,146,1,0,3,2020,2,64,1,1,1,1,0,1,0,1956050
109000,52,530,140,1,1,2,2012,2,64,4,11,2,0,0,0,3,499000
40000,30,438,100,0,1,0,2017,2,64,13,11,2,0,0,0,1,899999
116908,43,156,150,1,1,0,2016,2,64,1,11,3,0,0,0,1,1520000
0,49,357,146,1,0,3,2020,2,64,1,11,1,1,0,1,0,2039400
131000,3,69,130,2,1,3,2003,0,64,16,12,2,0,0,0,3,350000
122000,36,125,109,1,1,1,2010,2,65,19,12,2,0,0,0,2,495000
0,27,190,150,1,0,2,2020,2,64,1,14,1,1,0,1,0,1549000
62925,51,526,141,1,1,3,2013,2,64,1,11,3,0,0,0,1,1032000
59000,51,386,117,1,1,3,2012,2,64,1,11,2,0,0,0,1,650000
92884,51,526,144,1,1,3,2017,2,64,1,4,2,0,0,0,1,1295000
138203,6,507,355,2,1,0,2007,2,64,1,14,3,0,0,0,3,899000
96448,20,329,149,1,1,0,2016,2,64,13,1,2,0,0,0,1,1299000
107778,48,147,122,2,1,0,2013,2,65,1,2,2,0,0,0,1,920000
0,51,386,144,1,0,3,2020,2,64,1,2,1,1,0,1,0,1766000
110700,34,520,240,2,1,0,2014,2,64,13,12,0,0,0,0,3,1099000
70000,57,195,138,1,1,3,2011,2,64,13,14,2,0,0,0,1,485000
0,51,386,144,1,0,3,2020,2,64,1,14,1,1,0,1,0,2116000
133418,44,227,272,2,1,0,2009,2,65,1,11,3,0,0,0,1,835000
155000,72,19,90,0,1,1,2012,2,64,19,1,2,0,0,0,3,125000
21756,36,440,200,1,1,0,2018,0,64,1,1,3,0,0,0,2,2308000
109741,3,379,170,2,1,2,2013,2,4,1,8,3,0,0,0,1,1199000
43458,57,281,143,1,1,0,2017,2,64,1,8,3,0,0,0,1,1075000
127000,20,196,105,1,1,1,2014,2,64,16,10,2,0,0,0,1,460000
117000,67,237,140,1,1,1,2013,2,64,1,6,3,0,0,0,3,845000
0,44,223,245,2,0,0,2020,0,64,1,14,1,1,0,1,0,6698000
0,49,357,167,1,0,3,2020,2,64,1,1,1,1,0,1,0,2387500
132881,49,88,140,1,1,3,2013,2,64,1,14,2,0,0,0,2,898000
58152,57,420,103,0,1,0,2011,2,64,19,11,2,0,0,0,1,515000
5721,10,345,80,0,1,1,2014,2,64,1,14,3,0,0,0,1,425000
68454,30,262,130,1,1,0,2012,2,64,19,1,2,0,0,0,1,797000
0,49,357,167,1,0,3,2020,2,64,1,1,1,1,0,1,0,2336050
203672,30,421,150,1,1,0,2013,0,64,1,14,3,0,0,0,1,1265000
377459,51,317,140,1,1,0,2002,2,64,13,14,2,0,0,0,3,185000
0,63,284,150,1,0,2,2020,2,64,1,11,1,1,0,1,0,2187900
0,49,88,117,1,0,1,2020,2,64,1,1,1,1,0,1,0,1674000
270000,52,114,115,1,1,1,1992,2,64,5,14,2,0,0,0,3,80000
88500,72,490,122,0,1,1,2018,2,64,16,8,2,0,0,0,1,789000
66300,44,338,306,2,1,0,2012,2,64,1,0,3,0,0,0,1,1790000
62775,36,407,123,1,1,0,2018,2,64,13,7,2,0,0,0,1,959000
0,6,510,249,2,0,0,2020,0,64,1,7,1,1,0,1,0,7660000
132000,65,287,141,1,1,0,2010,0,64,1,14,3,0,0,0,1,520000
153000,51,365,174,1,1,0,2007,0,64,1,14,3,0,0,0,3,749000
0,44,217,150,2,0,2,2020,2,64,1,14,1,1,0,1,0,2982616
125570,17,275,283,1,1,0,2012,2,64,1,7,3,0,0,0,2,990000
83684,48,250,136,2,1,0,2017,2,64,18,2,2,0,0,0,1,1259000
70315,52,87,170,1,1,1,2005,2,64,16,12,2,0,0,0,1,400000
0,72,238,87,0,0,1,2020,2,64,13,11,1,1,0,1,0,553000
251000,13,342,85,0,1,1,2006,2,64,13,10,2,0,0,0,3,75000
130309,51,386,141,1,1,3,2011,2,97,1,12,2,0,0,0,2,705000
150000,20,196,145,1,1,1,2008,2,64,19,14,2,0,0,0,3,369000
8303,30,421,200,1,1,0,2018,0,64,1,1,3,0,0,0,1,3130000
0,57,281,150,1,0,3,2020,2,64,1,1,1,1,0,1,0,1363250
114800,37,398,245,2,1,0,2012,0,64,1,6,3,0,0,0,2,1655000
131000,20,196,125,1,1,2,2013,2,64,16,2,2,0,0,0,3,573000
61584,57,420,102,0,1,0,2017,2,64,19,5,2,0,0,0,1,735000
0,49,357,146,1,0,3,2020,2,64,1,6,1,1,0,1,0,2039400
6870,3,65,150,2,1,2,2019,2,64,13,1,2,0,0,0,1,1819000
148897,73,466,200,1,1,1,2008,2,64,1,10,3,0,0,0,2,699000
276653,53,32,109,1,1,0,2004,2,64,19,11,2,0,0,0,3,199000
108162,70,144,122,1,1,3,2014,2,64,13,14,2,0,0,0,3,848000
0,51,462,114,0,0,1,2020,2,64,1,11,1,1,0,1,0,1192000
102779,30,438,123,0,1,0,2016,2,64,13,7,2,0,0,0,1,685000
44241,36,354,245,1,1,0,2018,2,64,13,12,2,0,0,0,1,1634000
2616,44,496,190,2,1,0,2019,0,64,10,14,3,0,0,0,1,6590000
0,35,235,238,1,0,0,2020,2,64,1,7,1,1,0,1,0,4700000
58200,30,438,123,0,1,0,2014,2,64,19,6,2,0,0,0,1,639000
69000,72,522,122,0,1,2,2018,2,64,19,1,2,0,0,0,2,565000
35647,30,148,123,1,1,0,2017,2,64,1,7,2,0,0,0,3,1239000
88000,20,196,100,1,1,1,2010,2,64,13,10,2,0,0,0,3,466000
0,74,518,235,2,0,0,2020,0,64,1,11,1,1,0,1,0,5438300
161737,13,342,80,0,1,1,2013,2,64,13,1,2,0,0,0,3,149999
127000,3,69,180,2,1,3,2014,2,64,13,14,2,0,0,0,2,1215000
91550,70,292,249,2,1,0,2016,0,64,1,14,3,0,0,0,2,4717000
79000,51,78,102,0,1,0,2014,2,65,13,1,2,0,0,0,2,521000
54372,37,398,339,2,1,0,2019,0,64,1,11,3,0,0,0,1,6998000
0,49,171,150,1,0,3,2019,2,64,1,11,1,1,0,1,0,2470050
0,49,357,146,1,0,3,2020,2,64,1,10,1,1,0,1,0,1976000
76878,6,510,249,2,1,0,2018,0,64,1,1,3,0,0,0,1,3642000
157200,53,33,120,1,1,0,2010,2,64,19,10,2,0,0,0,3,319000
109000,63,528,152,1,1,2,2012,2,65,1,14,3,0,0,0,2,695000
0,49,357,227,1,0,0,2020,2,64,1,10,1,1,0,1,0,2633400
148750,74,413,140,2,1,0,2005,2,64,13,10,2,0,0,0,3,364000
91000,36,127,150,1,1,0,2013,2,64,13,1,2,0,0,0,2,879000
32377,36,407,123,1,1,1,2015,2,64,13,14,2,0,0,0,1,620000
18060,63,400,90,0,1,1,2019,2,64,8,1,2,0,0,0,1,825000
122000,73,120,140,1,1,2,2012,0,64,10,6,2,0,0,0,2,1320000
0,44,185,197,2,0,0,2020,2,64,13,14,1,1,0,1,0,3926000
150000,70,293,282,2,1,0,2011,2,64,1,14,3,0,0,0,3,1969000
0,49,357,146,1,0,3,2020,2,64,1,10,1,1,0,1,0,1852500
122000,20,196,105,1,1,2,2014,2,64,19,10,2,0,0,0,1,509000
44542,36,407,100,1,1,1,2018,2,64,19,11,2,0,0,0,1,895000
94300,28,272,83,1,1,3,2008,2,64,19,10,2,0,0,0,3,474000
96900,36,444,136,1,1,0,2014,0,64,1,1,3,0,0,0,3,1083000
0,51,386,144,1,0,3,2020,2,64,1,14,1,1,0,1,0,1945000
93000,52,328,140,1,1,0,2014,2,64,1,10,3,0,0,0,1,845000
0,57,302,82,0,0,1,2020,2,64,13,1,1,1,0,1,0,809430
0,51,386,144,1,0,3,2020,2,64,1,1,1,1,0,1,0,2026000
0,51,386,144,1,0,3,2020,2,64,1,11,1,1,0,1,0,1894000
270000,70,403,140,1,1,0,2002,0,64,10,11,0,0,1,0,2,385000
144440,36,407,123,1,1,1,2012,2,64,13,0,2,0,0,0,2,490000
174801,57,420,75,0,1,1,2013,2,64,19,14,2,0,0,0,1,355000
165440,57,420,75,0,1,1,2013,2,64,19,14,2,0,0,0,1,365000
107000,53,43,120,1,1,0,2012,2,64,13,14,2,0,0,0,2,469000
75147,20,329,199,1,1,0,2016,2,64,13,11,2,0,0,0,1,1379900
0,49,357,167,1,0,3,2020,2,64,1,14,1,1,0,1,0,2480000
78000,20,196,125,1,1,1,2010,2,64,13,10,2,0,0,0,3,389000
40156,35,502,284,1,1,0,2014,2,64,0,1,3,0,0,0,1,2600000
38622,44,96,150,2,1,2,2018,2,64,19,1,2,0,0,0,1,1970000
0,57,420,82,0,0,1,2020,2,64,19,11,1,1,0,1,0,834155
96000,74,517,163,2,1,0,2013,0,64,16,14,2,0,0,0,3,1090000
137000,73,466,170,1,1,0,2011,2,64,1,3,3,0,0,0,2,826000
72197,38,349,150,2,1,3,2015,2,64,1,11,3,0,0,0,2,2099000
0,51,462,114,0,0,1,2020,2,64,1,14,1,1,0,1,0,1192000
97000,63,350,140,1,1,2,2013,2,64,8,1,2,0,0,0,2,670000
0,51,336,249,1,0,3,2020,2,64,1,14,1,1,0,1,0,3220000
43636,63,528,152,1,1,2,2013,2,97,1,10,3,0,0,0,1,905000
105000,30,438,123,0,1,1,2012,2,64,13,10,2,0,0,0,2,495000
0,49,357,146,1,0,3,2020,2,64,1,6,1,1,0,1,0,2080000
79063,32,391,262,2,1,3,2017,2,64,1,14,3,0,0,0,2,1999000
109000,3,69,180,2,1,3,2013,2,64,13,14,2,0,0,0,1,1120000
134245,73,466,170,1,1,0,2011,2,58,1,14,3,0,0,0,1,929000
94000,39,511,128,1,1,1,2013,2,64,1,11,2,0,0,0,3,399000
230000,73,100,105,1,1,1,2001,2,64,13,10,2,0,0,0,1,250000
120032,28,258,105,1,1,3,2003,2,4,1,12,3,0,0,0,1,389000
0,6,510,340,2,0,0,2020,0,64,1,7,1,1,0,1,0,8050000
101554,38,304,367,2,1,0,2016,2,64,1,11,3,0,0,0,3,5230000
171000,74,518,210,2,1,0,2012,2,64,1,14,3,0,0,0,2,1195000
120000,12,99,110,1,1,1,2010,2,64,4,11,2,0,0,0,3,399000
0,72,345,80,0,0,1,2020,2,64,1,11,1,1,0,1,0,867000
64580,3,382,225,2,1,0,2014,2,64,1,1,3,0,0,0,1,1740000
63000,70,489,147,1,1,3,2012,2,64,4,1,2,0,0,0,2,845000
103000,74,516,240,2,1,2,2013,2,64,1,14,2,0,0,0,2,1250000
136770,49,88,140,1,1,3,2014,2,64,1,11,2,0,0,0,2,857000
115641,73,112,105,1,1,1,2013,2,64,4,7,2,0,0,0,1,757000
90000,10,345,80,0,1,1,2012,2,64,1,14,3,0,0,0,1,339000
0,49,288,154,1,0,1,2020,0,64,11,11,1,1,0,1,0,2484000
4000,72,11,74,0,1,1,2010,2,64,13,1,0,0,0,0,3,250000
110000,65,287,141,1,1,0,2014,0,64,1,14,3,0,0,0,2,699000
0,49,88,150,1,0,3,2020,2,64,1,14,1,1,0,1,0,1927000
54440,21,36,137,0,1,1,2007,2,64,13,11,0,0,0,0,1,235000
0,49,357,146,1,0,3,2020,2,64,1,1,1,1,0,1,0,1929000
5613,36,127,150,1,1,0,2020,2,64,13,1,2,0,0,0,1,1420000
174000,67,237,185,1,1,0,2004,2,64,1,11,3,0,0,0,3,379000
115000,51,276,190,1,1,3,2011,2,64,1,14,3,0,0,0,2,639000
196000,20,196,105,1,1,1,2016,2,64,16,1,2,0,0,0,2,550000
0,49,357,146,1,0,3,2020,2,64,1,1,1,1,0,1,0,2130500
146000,36,312,164,1,1,1,2009,2,64,13,0,2,0,0,0,3,410000
65767,43,49,192,1,1,0,2015,2,64,13,14,2,0,0,0,1,1468000
151728,56,394,106,0,1,0,2017,2,64,13,1,2,0,0,0,1,459000
0,44,185,197,2,0,0,2020,2,64,13,14,1,1,0,1,0,3972000
136743,13,315,52,0,1,0,2006,2,64,19,4,2,0,0,0,3,145000
93000,51,276,117,1,1,3,2013,2,64,1,7,2,0,0,0,1,640000
0,6,505,184,2,0,0,2020,2,64,1,11,1,1,0,1,0,3990000
152000,49,234,165,1,1,1,2008,2,64,10,12,2,0,0,0,3,480000
184241,28,130,140,1,1,2,2007,2,94,19,10,2,0,0,0,3,399000
105000,10,459,409,2,1,0,2016,2,64,1,10,3,0,0,0,3,2250000
142500,44,230,435,2,1,0,2012,2,64,1,14,3,0,0,0,3,1899000
14000,72,8,74,0,1,1,2011,2,64,16,7,0,0,0,0,1,250000
17450,3,385,249,2,1,0,2019,0,64,1,11,3,0,0,0,1,6947076
78000,72,22,83,0,1,1,2010,2,64,0,4,3,0,0,0,2,265000
53000,20,337,300,1,1,0,2005,2,64,5,14,0,0,0,0,3,2200000
185000,0,469,270,2,1,0,2004,2,64,13,14,2,0,0,0,3,359000
0,3,385,249,2,0,0,2020,0,64,1,14,1,1,0,1,0,7054300
136042,70,251,188,1,1,0,2014,2,64,1,1,2,0,0,0,2,1839000
120000,72,295,84,0,1,1,2015,2,64,16,6,2,0,0,0,3,380000
147300,3,384,238,2,1,0,2011,0,64,1,14,3,0,0,0,1,1385000
169315,3,66,200,2,1,0,2007,2,64,13,12,3,0,0,0,3,499852
150000,72,19,77,0,1,1,2005,2,64,19,12,2,0,0,0,2,70000
129500,30,259,170,1,1,0,2013,0,64,10,14,0,0,0,0,2,1175000
150000,30,438,123,0,1,0,2011,2,64,19,10,2,0,0,0,2,537000
117000,20,183,249,1,1,0,2015,2,64,1,14,3,0,0,0,2,1540000
0,8,154,150,0,0,0,2020,2,92,1,11,1,1,0,1,0,1799900
115441,74,516,163,2,1,0,2013,0,64,1,6,3,0,0,0,1,1675000
100000,73,371,60,0,1,1,1997,2,94,16,4,2,0,0,0,3,95000
195000,72,15,81,0,1,1,2005,2,64,13,7,2,0,0,0,3,87000
139460,37,165,190,1,1,0,2008,0,64,1,14,3,0,0,0,3,730000
133846,52,84,167,1,1,0,2014,2,94,1,14,3,0,0,0,2,949000
29500,44,217,211,2,1,2,2018,2,64,1,1,3,0,0,0,1,2400000
94000,30,438,123,0,1,0,2011,2,64,13,14,2,0,0,0,1,490000
190800,74,417,304,2,1,0,2010,2,64,13,1,3,0,0,0,3,780000
169315,3,66,200,2,1,0,2007,2,64,13,12,3,0,0,0,3,531373
203622,43,27,105,1,1,1,2007,2,64,19,14,2,0,0,0,2,375000
57000,57,420,84,0,1,1,2010,2,64,19,12,2,0,0,0,1,397000
169193,17,119,173,1,1,0,2009,2,64,10,10,2,0,0,0,1,949000
63000,10,313,160,1,1,0,2016,2,64,13,1,2,0,0,0,1,1275000
180000,63,350,152,1,1,2,2011,2,64,8,14,2,0,0,0,2,540000
80000,70,401,150,1,1,0,2017,0,64,1,1,3,0,0,0,1,1999999
51248,51,242,540,2,1,2,2016,2,64,5,14,3,0,0,0,2,3698000
17000,27,189,190,1,1,2,2019,2,64,1,12,3,0,0,0,1,1599666
43000,36,121,202,1,1,0,2017,0,64,10,14,2,0,0,0,1,2560000
175131,49,88,117,1,1,1,2012,2,94,1,14,2,0,0,0,1,645000
17450,3,385,249,2,1,0,2019,0,64,1,11,3,0,0,0,1,6953476
86500,3,411,560,2,1,0,2016,2,64,16,14,3,0,0,0,3,4300000
187000,55,122,245,2,1,0,2012,0,13,1,6,3,0,0,0,2,2210000
3900,6,48,249,2,1,0,2020,0,64,13,1,3,0,0,0,1,4150000
27700,20,193,105,0,1,2,2015,2,64,19,8,2,0,0,0,1,550000
77000,10,345,80,0,1,1,2009,2,64,1,6,3,0,0,0,1,265000
127000,57,169,102,0,1,1,2012,2,92,1,7,3,0,0,0,1,535000
21291,44,453,394,2,1,0,1996,2,64,7,14,0,0,0,0,3,3000000
67000,6,55,407,2,1,0,2011,2,64,13,14,3,0,0,0,2,1300000
126131,67,450,112,1,1,1,2012,2,64,19,14,3,0,0,0,2,590000
42500,55,60,400,2,1,2,2012,2,64,5,12,0,0,0,0,3,4900000
175000,19,98,130,1,1,1,2000,2,64,3,6,2,0,0,0,2,450000
121000,52,87,140,1,1,0,2008,2,64,18,10,2,0,0,0,3,295000
86500,3,411,560,2,1,0,2016,2,64,16,14,3,0,0,0,3,4450000
77117,51,296,109,1,1,0,2015,1,64,19,2,2,0,0,0,1,1050000
233000,70,292,235,2,1,0,2015,0,64,1,1,3,0,0,0,1,3330000
200000,20,196,100,1,1,0,2010,2,64,16,14,2,0,0,0,1,365000
24562,64,201,109,2,1,2,2018,2,64,18,1,0,0,0,0,2,1630000
0,67,274,102,1,0,0,2020,2,13,0,12,1,1,0,1,0,1889000
66271,72,26,98,0,1,1,2016,2,88,13,6,2,0,0,0,2,375000
113000,73,364,152,1,1,2,2011,2,64,13,1,2,0,0,0,3,649000
81050,72,238,87,0,1,1,2016,2,100,8,11,2,0,0,0,2,295000
167700,35,235,218,1,1,0,2006,0,64,1,11,3,0,0,0,1,690000
69200,30,438,123,0,1,1,2015,2,94,13,8,2,0,0,0,2,629000
149000,36,407,123,1,1,1,2016,2,67,13,14,2,0,0,0,1,630000
160000,44,230,224,2,1,0,2011,0,64,1,14,3,0,0,0,3,1299999
41000,36,407,100,1,1,0,2018,2,64,19,1,2,0,0,0,2,750000
126115,44,338,224,2,1,0,2009,0,101,1,10,3,0,0,0,3,1290000
130000,73,232,105,1,1,1,2012,2,64,19,1,2,0,0,0,2,430000
268000,66,266,160,1,1,1,2006,2,30,16,10,3,0,0,0,2,400000
126000,43,27,150,1,1,0,2008,2,64,13,1,2,0,0,0,2,350000
150000,51,373,99,1,1,1,1997,2,56,19,4,2,0,0,0,3,23000
72000,63,191,70,1,1,1,2008,2,88,16,10,2,0,0,0,2,260000
200000,49,290,117,1,1,0,2011,2,64,13,9,2,0,0,0,1,490000
131000,49,290,82,1,1,1,2005,2,71,13,12,2,0,0,0,3,208000
0,44,225,249,2,0,0,2020,0,64,1,12,1,1,0,1,0,8170900
9500,6,309,625,2,1,0,2020,2,64,13,12,3,0,0,0,1,8699000
12000,43,156,150,1,1,0,2019,2,64,1,11,3,0,0,0,1,1870000
103000,44,186,557,2,1,0,2014,2,64,13,14,3,0,0,0,3,2900000
766,4,0,118,1,1,1,1957,2,64,12,4,0,0,0,0,3,2499999
87000,70,117,181,1,1,0,2017,2,64,13,14,2,0,0,0,2,1589000
120000,72,16,90,0,1,1,2001,2,64,16,11,2,0,0,0,3,100000
94135,30,438,107,0,1,1,2012,2,64,19,14,2,0,0,0,1,437000
301000,63,350,150,1,1,1,2003,2,64,16,12,2,0,0,0,2,240000
102000,44,221,170,2,1,0,2015,0,94,1,11,3,0,0,0,2,2049000
112000,6,38,184,2,1,0,2016,2,64,13,11,0,0,0,0,1,1540000
44000,10,184,314,2,1,0,2014,2,64,10,14,3,0,0,0,3,5900000
0,67,493,117,1,0,0,2020,2,13,1,11,1,1,0,1,0,1499000
13000,38,303,421,2,1,0,2018,2,64,13,11,3,0,0,0,1,5500000
173000,30,421,189,1,1,0,2006,2,64,1,14,3,0,0,0,3,650000
179636,10,289,94,0,1,1,2012,2,64,13,10,2,0,0,0,2,279000
150000,72,19,81,0,1,1,2010,2,64,19,14,2,0,0,0,3,100000
150000,72,17,90,0,1,1,2004,2,64,19,2,2,0,0,0,3,50000
107000,44,231,557,2,1,0,2014,2,64,1,14,3,0,0,0,3,3250000
32601,55,60,450,2,1,2,2017,2,64,3,11,3,0,0,0,2,8800000
134000,9,463,132,0,1,1,2009,2,34,1,11,2,0,0,0,3,300000
92275,6,40,184,2,1,0,2014,0,64,5,2,3,0,0,0,2,1450000
0,3,66,150,2,0,2,2020,2,94,13,12,1,1,0,1,0,2767000
224720,28,152,128,1,1,1,1998,2,64,1,14,3,0,0,0,3,335000
129000,49,290,109,1,1,1,2011,2,64,13,12,2,0,0,0,3,400000
0,38,412,238,2,0,0,2020,2,64,1,12,1,1,0,1,0,3907000
143800,30,479,140,1,1,0,2007,2,66,1,14,2,0,0,0,2,565000
36000,10,116,275,1,1,0,2018,2,64,5,12,0,0,0,0,3,1979000
144000,70,292,235,2,1,0,2008,0,64,1,5,3,0,0,0,3,1890000
296000,44,491,204,2,1,0,2008,0,64,10,14,0,0,0,0,2,1125000
88000,12,106,75,0,1,0,2005,2,90,19,2,2,0,0,0,3,260000
137000,20,396,150,1,1,0,2012,0,64,11,14,3,0,0,0,3,1290000
157200,44,245,507,2,1,0,2010,2,64,1,14,3,0,0,0,3,2990000
101100,55,122,300,2,1,0,2016,2,64,1,13,3,0,0,0,1,3870000
183000,20,196,100,1,1,0,2011,2,64,13,12,2,0,0,0,2,445000
7000,17,128,309,1,1,0,2019,2,64,5,11,0,0,0,0,1,2800000
183000,17,341,133,1,1,1,2000,2,64,13,7,2,0,0,0,3,179000
128191,65,74,149,1,1,1,2013,0,94,1,1,3,0,0,0,2,619000
85000,44,160,211,2,1,0,2015,2,64,13,12,0,0,0,0,3,1950000
143000,70,401,179,1,1,0,2013,2,64,1,11,3,0,0,0,1,1425000
92576,7,177,409,2,1,0,2015,2,64,1,1,3,0,0,0,2,3299000
185000,74,518,210,2,1,0,2005,2,64,1,11,3,0,0,0,2,445000
111111,72,11,68,0,1,1,2003,2,26,13,7,0,0,0,0,3,35000
40000,72,295,87,0,1,1,2016,2,36,17,1,2,0,0,0,1,455000
162000,20,329,161,1,1,0,2012,2,64,13,0,2,0,0,0,3,550000
48591,43,156,150,1,1,1,2017,2,64,1,10,2,0,0,0,1,1480000
81350,67,450,112,1,1,0,2010,2,64,19,14,2,0,0,0,2,580000
130000,66,198,171,1,1,3,2014,2,64,1,11,3,0,0,0,1,1450000
96000,32,391,231,2,1,3,2014,3,64,1,1,3,0,0,0,2,2480000
207641,3,384,326,2,1,0,2008,0,64,1,14,3,0,0,0,3,860000
174000,44,453,272,2,1,0,2007,2,64,13,14,3,0,0,0,3,745000
850,72,1,33,0,1,1,2006,2,64,18,1,2,0,0,0,1,199000
123765,51,467,110,1,1,0,2013,2,94,19,1,2,0,0,0,1,545000
99000,72,26,106,0,1,1,2017,2,64,13,1,2,0,0,0,2,460000
42000,36,121,202,1,1,0,2018,0,64,10,14,2,0,0,0,1,2460000
244500,73,471,249,2,1,0,2015,2,64,1,14,3,0,0,0,1,2050000
120000,73,471,249,2,1,0,2013,2,64,1,10,3,0,0,0,1,1490000
278000,24,529,323,2,1,0,2002,2,64,1,0,3,0,0,0,3,580000
258000,10,151,141,1,1,0,2011,2,64,13,14,2,0,0,0,1,369000
189000,74,516,163,2,1,0,2013,0,13,1,12,3,0,0,0,2,1540000
221000,70,293,163,2,1,0,2006,2,64,1,10,3,0,0,0,3,1300000
108160,51,336,249,1,1,3,2013,2,64,1,0,3,0,0,0,1,1475000
60500,63,400,110,0,1,0,2018,2,64,8,1,2,0,0,0,1,758000
64800,44,453,469,2,1,0,2018,2,64,13,14,3,0,0,0,1,6700000
0,51,386,144,1,0,3,2020,2,64,1,1,1,1,0,1,0,1785000
126000,44,185,408,2,1,0,2011,2,64,13,2,3,0,0,0,2,1320000
34073,6,306,370,2,1,2,2018,2,64,5,2,0,0,0,0,1,3550000
184000,30,439,172,1,1,0,2002,2,64,13,14,2,0,0,0,3,880000
180000,49,361,163,1,1,1,2008,0,88,1,14,3,0,0,0,1,860000
187550,72,26,98,0,1,1,2008,2,45,19,14,2,0,0,0,3,150000
250000,52,352,144,1,1,0,2000,2,40,13,10,0,0,0,0,3,130000
92658,20,329,240,1,1,2,2011,2,64,16,11,2,0,0,0,3,550000
136000,44,217,211,2,1,2,2014,2,40,1,14,3,0,0,0,3,1350000
0,44,223,367,2,0,0,2020,2,64,1,12,1,1,0,1,0,8174000
35000,36,444,184,1,1,0,2018,2,64,1,6,3,0,0,0,1,1999999
10000,21,52,55,1,1,1,1953,2,64,1,4,3,0,0,0,3,850000
179000,3,68,160,2,1,3,2010,2,88,5,1,2,0,0,0,3,720000
289443,73,363,150,1,1,0,2004,2,33,13,10,2,0,0,0,3,330000
69000,70,144,140,1,1,3,2016,2,64,13,14,2,0,0,0,3,1149000
169348,43,27,150,1,1,1,2006,2,88,13,14,2,0,0,0,3,320000
408000,70,142,79,1,1,1,2000,2,64,13,1,0,0,1,0,3,115000
